No.1
result_angle
271	368	
7	80	
185	126	
91	40	
614	885	
Crossover
284	355	261	378	263	376	315	324	271	368	
68	19	3	84	71	16	86	1	80	7	
248	63	124	187	188	123	125	186	121	190	
41	90	120	11	24	107	104	27	25	106	
612	887	886	613	868	631	887	612	884	615	
Mutation
284	355	261	378	263	376	315	324	271	368	
68	19	3	84	71	16	86	1	80	7	
248	63	124	187	188	123	125	186	121	190	
41	90	120	11	24	107	104	19	25	106	
612	887	886	613	868	631	887	612	884	615	
No.2
result_angle
378	261	
84	3	
187	124	
11	120	
613	886	
Crossover
294	345	318	321	290	349	261	378	353	286	
87	0	1	86	80	7	2	85	87	0	
249	62	253	58	251	60	57	254	251	60	
73	58	90	41	25	106	10	121	89	42	
869	630	868	631	885	614	615	884	870	629	
Mutation
294	345	318	321	290	349	261	378	353	286	
87	0	1	86	80	7	2	85	87	0	
249	62	253	58	251	60	57	254	251	60	
73	58	90	41	25	106	10	121	89	42	
869	630	869	631	885	614	615	884	870	629	
No.3
result_angle
321	318	
86	1	
58	253	
41	90	
631	869	
Crossover
328	311	318	321	258	381	290	349	345	294	
5	82	68	19	19	68	1	86	20	67	
188	123	123	188	188	123	57	254	56	255	
89	42	42	89	9	122	72	59	73	58	
885	615	613	887	885	615	631	869	869	631	
Mutation
328	311	318	321	258	381	290	349	345	294	
5	82	68	19	19	68	1	86	20	67	
188	123	123	188	188	123	57	254	56	255	
89	42	42	89	9	122	72	59	73	58	
885	615	613	887	885	615	631	869	869	631	
No.4
result_angle
321	318	
19	68	
188	123	
89	42	
887	613	
Crossover
356	283	311	328	351	288	295	344	368	271	
83	4	71	16	85	2	67	20	4	83	
249	62	57	254	189	122	250	61	255	56	
74	57	40	91	73	58	10	121	72	59	
871	629	629	871	871	629	615	885	631	869	
Mutation
364	283	311	328	351	288	295	344	368	271	
83	4	71	16	85	2	67	20	4	83	
249	62	57	254	189	122	250	61	255	56	
74	57	40	91	73	58	10	121	72	59	
887	629	629	871	871	629	615	885	631	869	
No.5
result_angle
328	311	
16	71	
254	57	
91	40	
871	629	
Crossover
362	277	322	317	312	327	328	311	372	267	
6	81	84	3	69	18	16	71	16	71	
62	249	186	125	190	121	124	187	255	56	
42	89	11	120	25	106	72	59	8	123	
629	871	871	629	613	887	885	615	887	613	
Mutation
362	277	322	317	312	327	328	311	372	267	
6	81	84	3	69	18	16	71	80	71	
62	249	186	125	190	121	124	187	255	40	
42	89	11	120	25	106	72	59	8	123	
629	871	871	629	613	887	885	615	887	613	
No.6
result_angle
317	322	
3	84	
125	186	
120	11	
629	871	
Crossover
283	356	359	280	380	259	273	366	272	367	
84	3	7	80	87	0	23	64	68	19	
251	60	124	187	254	57	250	61	121	190	
73	58	56	75	25	106	58	73	121	10	
885	615	887	613	629	871	887	613	629	871	
Mutation
283	356	359	280	380	259	273	366	272	367	
84	3	7	80	87	0	23	64	68	19	
251	60	124	187	254	57	250	61	121	190	
73	58	56	79	25	106	58	73	121	10	
885	615	887	613	629	871	887	613	629	871	
No.7
