138,372,
138,372,
138,373,
138,372,
138,372,
5,384,
138,372,
138,372,
138,372,
138,372,
138,372,
5,384,
5,384,
138,372,
5,384,
138,372,
5,392,
138,372,
138,372,
5,384,
138,372,
1,392,
5,394,
45,384,
138,372,
5,384,
5,384,
5,384,
138,372,
138,372,
5,384,
5,384,
5,384,
5,392,
5,384,
5,392,
138,372,
138,372,
138,372,
138,372,
138,372,
138,372,
5,394,
138,373,
138,372,
138,372,
138,372,
136,372,
138,372,
138,372,
138,368,
138,372,
138,372,
138,372,
45,384,
5,384,
5,384,
138,372,
138,372,
138,372,
138,372,
138,373,
5,384,
138,372,
138,372,
138,372,
5,384,
5,384,
5,384,
5,392,
5,384,
138,372,
138,372,
138,372,
138,372,
5,392,
5,394,
138,372,
138,372,
45,384,
5,384,
138,372,
138,372,
138,372,
138,372,
5,384,
5,384,
138,372,
5,384,
138,372,
138,372,
138,372,
138,372,
138,372,
138,372,
138,372,
5,384,
138,372,
138,372,
138,372,
138,372,
138,373,
5,384,
5,392,
138,372,
5,384,
138,372,
138,372,
138,372,
138,372,
142,372,
138,372,
5,392,
138,372,
138,372,
138,372,
138,372,
138,372,
1,394,
45,384,
138,372,
138,372,
138,372,
138,372,
5,384,
138,372,
138,372,
5,384,
138,372,
138,372,
138,372,
5,384,
138,372,
138,372,
5,384,
138,372,
5,384,
138,373,
5,384,
138,372,
138,372,
5,392,
5,384,
138,372,
5,392,
5,394,
138,372,
138,373,
138,372,
99,157,
